RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9873,15648032,Young,588,Spain,Male,37,2,0.0,2,False,True,187816.59375,False
9299,15648047,Williamson,742,Germany,Male,27,5,190125.4375,2,False,False,21793.58984375,False
338,15648064,Kennedy,649,France,Male,33,2,0.0,2,True,False,2010.97998046875,False
5895,15648067,Onwuamaeze,583,France,Male,39,1,129299.28125,2,True,False,73107.6015625,False
7046,15648069,Onyemachukwu,850,France,Female,36,6,0.0,2,True,True,190194.953125,False
1071,15648075,Hebert,686,Germany,Female,47,5,170935.9375,1,True,False,173179.796875,True
6313,15648136,Green,658,Germany,Female,28,9,152812.578125,1,True,False,166682.5625,False
9047,15648178,Lettiere,630,Germany,Female,23,4,137964.515625,1,False,True,174570.546875,False
4124,15648225,Shephard,652,Spain,Female,38,1,103895.3125,1,False,True,159649.4375,False
9807,15648272,Medvedeva,658,Spain,Male,35,9,71829.34375,1,True,True,68141.921875,False
3346,15648320,Heller,658,France,Female,31,7,123974.9609375,1,True,False,102153.75,False
3936,15648362,Kennedy,728,Germany,Male,45,3,108924.328125,2,True,False,84300.3984375,True
8415,15648367,Lo,600,Germany,Female,29,6,74430.1015625,2,True,True,96051.1015625,False
3551,15648455,Kung,647,Germany,Male,51,4,131156.765625,1,True,False,29883.630859375,False
4032,15648461,Hs?eh,688,Spain,Male,37,7,138162.40625,2,True,True,113926.3125,False
4481,15648479,Stephenson,655,France,Female,45,0,0.0,2,True,False,166830.703125,False
2854,15648489,Ting,487,France,Male,53,4,199689.484375,1,True,True,24207.859375,True
2240,15648577,Pickering,493,France,Female,31,3,0.0,1,True,True,176570.28125,True
9249,15648638,Chia,629,Spain,Male,34,6,0.0,2,True,False,190347.71875,False
7258,15648681,Voronoff,747,France,Female,47,5,139914.59375,4,False,True,129964.5625,True
2718,15648702,Yuriev,775,Germany,Male,70,6,119684.8828125,2,True,True,74532.0234375,False
1608,15648721,Hsueh,711,France,Male,64,4,0.0,2,True,True,3185.669921875,False
6991,15648725,Sinclair,660,France,Male,41,3,0.0,2,True,True,108665.890625,False
2499,15648735,Cashin,718,France,Male,37,8,0.0,2,True,True,142.80999755859375,False
5480,15648766,Robertson,569,Spain,Male,35,3,116969.3515625,1,False,False,94488.8203125,False
2150,15648794,Giordano,836,Spain,Male,57,4,101247.0625,1,True,False,37141.62109375,True
1114,15648800,Paterson,731,Germany,Female,21,8,132312.0625,1,True,False,106663.4609375,True
9077,15648858,King,666,France,Female,27,1,85225.2109375,1,False,True,64511.44140625,False
7330,15648876,Sandover,501,France,Female,34,5,0.0,1,True,False,27380.990234375,False
3368,15648881,Tsai,581,Germany,Male,40,0,101016.53125,1,False,True,7926.35009765625,True
4522,15648898,Chuang,560,Spain,Female,27,7,124995.9765625,1,True,True,114669.7890625,False
5399,15648933,Reilly,831,Germany,Male,44,3,111100.9765625,1,True,True,28144.0703125,True
5620,15648951,Kao,785,Spain,Male,41,7,0.0,2,True,True,199108.875,False
4436,15648967,Ch'en,698,Germany,Female,64,1,169362.4375,1,True,False,84760.3203125,True
6646,15648989,Moss,850,France,Male,37,4,126872.6015625,1,True,False,197266.578125,False
5956,15649024,Trujillo,748,France,Female,39,9,132865.5625,1,True,True,59636.4296875,True
7809,15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,True,False,139469.109375,True
8609,15649060,Chien,727,Germany,Female,31,3,82729.46875,2,True,False,60212.51171875,False
5500,15649078,Christian,850,Germany,Female,27,8,111837.78125,2,True,True,110805.7890625,False
6897,15649086,Patterson,596,France,Male,42,7,0.0,2,True,True,121568.3671875,False
7580,15649101,Reeves,601,France,Male,40,10,127847.859375,1,False,False,173245.6875,False
6147,15649112,Endrizzi,738,Spain,Female,33,3,122134.3984375,2,False,True,27867.58984375,False
1613,15649121,Pinto,665,France,Male,52,3,0.0,1,True,False,116137.0078125,True
2835,15649124,Fang,850,France,Male,30,9,121535.1796875,1,False,False,40313.46875,False
4747,15649129,Sal,757,France,Male,32,9,0.0,2,True,False,115950.9609375,False
2954,15649136,Williamson,650,France,Female,43,6,0.0,2,True,True,16301.91015625,False
4840,15649150,Buddicom,531,France,Female,53,5,127642.4375,1,True,False,141501.453125,True
7087,15649160,Vavilov,554,France,Female,38,3,138731.953125,1,True,True,194138.359375,False
7367,15649183,Johnston,598,Spain,Female,35,8,0.0,3,False,True,88658.7265625,False
9592,15649211,Fokina,708,Spain,Male,40,8,83015.7109375,1,True,False,101089.7578125,False
8950,15649239,Vasilieva,731,Spain,Male,46,10,0.0,2,True,False,153015.421875,False
1419,15649280,Lucchese,521,Germany,Female,40,9,134504.78125,1,True,False,18082.060546875,False
4613,15649292,Bellucci,748,France,Female,49,7,29602.080078125,1,False,False,163550.578125,True
8386,15649297,T'ang,605,France,Female,62,4,111065.9296875,2,False,True,125660.9921875,False
5002,15649354,Johnston,754,Spain,Male,35,4,0.0,2,True,True,9658.41015625,False
8498,15649359,Somayina,587,France,Male,36,1,0.0,2,False,True,17135.599609375,False
7164,15649379,Somayina,850,France,Female,46,3,0.0,2,True,True,187980.203125,False
5521,15649414,Walker,570,France,Female,61,6,142105.34375,1,True,True,45214.0390625,False
1896,15649418,Krylov,776,France,Female,29,7,178171.046875,2,True,True,115818.5078125,False
709,15649423,Cooper,580,France,Female,35,8,0.0,2,False,True,10357.0302734375,False
7542,15649430,White,723,France,Male,28,4,0.0,2,True,True,123885.8828125,False
7914,15649450,Repina,805,Germany,Male,24,6,143221.34375,2,True,False,186035.71875,False
5708,15649451,Yates,746,France,Male,25,9,0.0,2,False,True,88728.46875,False
8588,15649457,Macleod,588,Germany,Male,41,2,131341.453125,2,False,True,7034.93994140625,False
2919,15649487,Sal,578,Germany,Female,38,4,113150.4375,2,True,False,176712.59375,True
9817,15649508,Chin,643,Spain,Male,48,8,0.0,2,True,False,174729.296875,False
1566,15649523,Kennedy,581,France,Male,38,1,0.0,2,True,False,46176.21875,False
5117,15649536,Wong,741,Germany,Male,38,4,128015.828125,1,True,False,58440.4296875,False
5667,15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.7265625,1,True,True,141364.625,True
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.59375,2,False,True,139537.4375,False
3187,15649668,Wilhelm,637,Germany,Female,36,10,145750.453125,2,True,True,96660.7578125,False
2174,15649738,White,698,France,Female,46,0,0.0,2,True,True,125962.0234375,False
1090,15649744,Fallaci,628,France,Female,51,3,123981.3125,2,True,True,40546.1484375,False
4952,15649793,Lovely,658,France,Male,20,7,0.0,2,False,False,187638.34375,False
5800,15649853,Craig,625,France,Female,45,3,0.0,1,True,True,184474.15625,True
8965,15649858,Simpson,469,Spain,Male,37,9,96776.4921875,1,True,True,119890.859375,False
812,15649992,Alexander,681,Spain,Male,65,7,134714.703125,2,False,True,190419.8125,False
9169,15650018,Chen,681,France,Female,43,8,154100.296875,1,False,False,114659.8125,False
6263,15650026,Barclay-Harvey,513,France,Male,44,1,63562.01953125,2,False,True,52629.73046875,True
2775,15650034,Kudryashova,564,France,Female,28,1,0.0,1,True,True,162428.046875,False
299,15650068,Johnson,511,France,Male,58,0,149117.3125,1,True,True,162599.515625,False
4736,15650086,Uchenna,725,France,Male,43,2,165896.0,2,True,False,130795.5234375,False
1205,15650098,Baranova,630,France,Female,40,7,0.0,2,True,True,34453.171875,False
151,15650237,Morgan,754,Spain,Female,32,7,0.0,2,True,False,89520.75,False
9248,15650244,Bezrukov,786,Spain,Male,29,7,80895.4375,2,True,False,64945.5703125,False
2371,15650258,Sinclair,479,France,Female,35,2,113090.3984375,1,True,False,195649.796875,False
8212,15650266,Medvedeva,679,Germany,Male,39,2,146186.28125,2,True,True,193974.46875,False
712,15650288,Summers,634,Germany,Male,35,6,116269.0078125,1,True,False,129964.9375,False
7157,15650313,Okonkwo,632,Germany,Male,65,6,129472.328125,1,True,True,85179.4765625,False
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.65625,1,False,True,74694.40625,False
1170,15650351,Millar,653,France,Female,38,8,102133.3828125,1,True,True,166520.953125,False
1467,15650391,Wallace,633,France,Female,29,7,169988.34375,1,True,False,4272.0,False
9782,15650424,Bryant,641,France,Female,48,3,147341.4375,1,True,True,157458.609375,True
5063,15650432,Liu,849,Germany,Male,41,10,84622.1328125,1,True,True,198072.15625,False
8381,15650437,Shen,522,Germany,Male,32,8,124450.359375,2,True,True,165786.09375,False
3989,15650442,Hsieh,644,Germany,Female,32,8,141528.875,1,True,True,167087.34375,True
8654,15650454,Tran,641,France,Male,57,5,0.0,2,True,True,122449.1796875,False
6898,15650488,Bromley,492,France,Female,48,6,127253.9765625,1,True,True,92144.09375,True
6562,15650538,Sun,445,Germany,Female,48,7,168286.578125,1,True,False,16645.76953125,True
3528,15650545,Tomlinson,849,France,Male,69,7,71996.09375,1,True,True,139065.9375,False
5327,15650575,Payne,720,Spain,Female,59,6,0.0,2,True,True,160849.4375,True
7663,15650591,Calabrese,809,Germany,Male,50,10,118098.6171875,1,True,True,100720.0234375,True
2560,15650670,Bateson,567,Germany,Female,40,2,105222.859375,2,True,False,93795.859375,False
8352,15650751,Butler,585,France,Female,30,6,0.0,2,True,True,137757.6875,False
5545,15650864,Power,507,France,Male,42,6,0.0,2,True,False,34777.23046875,False
1338,15650889,Golubev,710,Germany,Female,30,10,133537.09375,2,True,False,155593.734375,False
9640,15650924,Foster,761,Spain,Female,32,4,103515.390625,2,True,True,177622.375,False
1061,15650933,Ma,490,Spain,Female,48,8,155413.0625,1,True,False,187921.296875,False
242,15651001,Tsao,725,Germany,Female,39,5,116803.796875,1,True,False,124052.96875,False
6890,15651020,Fiorentino,473,France,Female,25,6,110666.421875,2,False,False,46758.421875,False
173,15651022,Yost,480,Germany,Male,44,10,129608.5703125,1,True,False,5472.7001953125,True
1202,15651052,McMasters,399,Germany,Male,46,2,127655.21875,1,True,False,139994.6875,True
1567,15651063,Ifeatu,524,Germany,Female,37,9,127480.578125,2,True,False,179634.6875,False
5419,15651075,Ibrahimova,562,Germany,Male,35,3,142296.125,1,False,True,177112.703125,False
2871,15651093,Chien,707,France,Female,55,1,0.0,2,False,True,54409.48046875,False
5160,15651103,Sal,762,Spain,Female,69,9,183744.984375,1,True,True,196993.6875,False
2488,15651140,Doherty,710,France,Female,32,3,0.0,1,True,False,94790.34375,False
6131,15651144,Yao,632,Germany,Female,35,2,150561.03125,2,False,False,64722.609375,False
3804,15651264,Yobanna,850,Germany,Male,51,4,124425.9921875,1,False,False,118545.4921875,True
5030,15651272,Reyes,709,France,Male,38,5,0.0,2,True,True,81452.2890625,False
61,15651280,Hunter,742,Germany,Male,35,5,136857.0,1,False,False,84509.5703125,False
5553,15651315,Dilke,627,France,Male,41,3,0.0,2,True,False,132719.796875,False
9671,15651336,Chidiebere,756,France,Female,32,4,0.0,2,True,False,147040.25,False
3329,15651352,Tobenna,529,France,Female,38,2,0.0,1,True,False,146388.84375,True
1178,15651369,Wright,626,France,Male,21,1,0.0,2,True,False,66232.2265625,False
6692,15651389,Kay,561,Spain,Male,24,8,143656.546875,1,False,True,180932.453125,False
5554,15651450,Panicucci,666,Germany,Male,31,3,123212.078125,2,True,True,112157.3125,False
7237,15651460,Hsieh,424,Spain,Male,34,7,0.0,1,True,True,16250.6103515625,False
1647,15651533,Brown,570,Germany,Female,50,5,129293.7421875,1,True,False,177805.4375,True
2121,15651554,Anenechukwu,618,Germany,Female,54,4,118449.2109375,1,True,True,133573.296875,True
7852,15651581,Lavrentyev,758,Germany,Male,68,6,112595.8515625,1,True,False,35865.44140625,True
2173,15651585,Power,661,Germany,Male,35,2,117212.1796875,1,True,True,83052.03125,False
6930,15651627,White,628,Germany,Male,39,1,115341.1875,1,True,True,107674.296875,True
5684,15651664,Wilder,615,France,Female,61,1,104267.703125,1,True,False,62845.640625,True
567,15651674,Billson,438,Spain,Female,54,2,0.0,1,False,False,191763.0625,True
1943,15651713,King,684,France,Male,45,6,148071.390625,1,True,False,183575.015625,False
5772,15651737,Salmond,623,Spain,Male,44,1,83325.7734375,1,False,True,80828.78125,False
6552,15651740,Napolitani,525,Spain,Female,30,5,0.0,2,False,True,149195.4375,False
1591,15651802,Day,632,Spain,Female,39,5,97854.3671875,2,True,False,93536.3828125,False
3557,15651823,Nkemjika,590,France,Female,60,6,147751.75,1,True,False,88206.0390625,True
7122,15651868,Clark,672,France,Male,34,6,0.0,1,False,False,22736.060546875,False
6576,15651883,Genovesi,794,Germany,Female,55,6,115796.703125,1,True,False,160526.359375,True
9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.046875,1,True,False,182960.453125,True
3928,15651943,Richards,580,Spain,Female,65,1,0.0,2,False,True,103182.4609375,False
6784,15651955,Hanson,603,France,Male,31,4,0.0,2,False,True,9607.099609375,False
9863,15651958,Giles,756,France,Male,27,8,0.0,2,True,True,157932.75,False
2974,15651983,Fang,591,France,Female,56,9,128882.4921875,1,True,True,196241.9375,True
7970,15652030,De Bernales,637,Germany,Male,49,2,108204.5234375,1,True,False,169037.84375,True
7504,15652048,Thompson,563,Germany,Male,44,7,105007.3125,2,True,True,197812.15625,False
6787,15652069,Calabrese,833,France,Male,30,1,0.0,2,True,False,141860.625,False
4964,15652084,Boni,515,France,Male,40,0,109542.2890625,1,True,True,166370.8125,False
7913,15652169,Buckley,642,France,Male,35,2,133161.953125,1,False,True,122254.859375,False
5289,15652180,Egobudike,582,France,Male,30,2,0.0,2,True,True,132029.953125,False
3363,15652192,Traeger,759,France,Female,33,9,160541.359375,2,False,False,93541.140625,False
3777,15652218,Morrison,750,France,Male,33,2,152302.71875,1,True,False,71333.4375,False
291,15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,False,True,137316.3125,False
7501,15652289,Williams,694,France,Male,47,4,0.0,2,True,False,197528.625,False
5787,15652320,Woronoff,588,France,Male,40,5,0.0,2,False,False,100727.6796875,False
3208,15652400,Moss,667,Spain,Male,56,2,168883.078125,1,False,True,18897.779296875,False
6580,15652401,Lafleur,496,France,Female,36,7,0.0,2,False,False,108098.28125,False
5306,15652469,Nevels,699,France,Male,27,1,0.0,2,True,False,93003.2109375,False
2572,15652527,Champion,680,France,Male,44,7,108724.9765625,1,False,True,72330.4609375,False
2118,15652540,Garnsey,683,France,Male,31,2,0.0,2,False,True,77326.78125,False
9173,15652615,Ferri,742,France,Male,39,8,140004.953125,1,True,True,92985.78125,False
3587,15652626,Grave,826,France,Male,55,4,115285.8515625,1,True,False,140126.171875,False
7215,15652658,Finch,721,France,Male,36,1,155176.828125,2,True,True,49653.37109375,False
7664,15652667,Hampton,590,France,Male,39,9,0.0,2,True,True,104730.5234375,False
9259,15652674,Hou,539,France,Male,20,0,83459.859375,1,True,True,146752.671875,False
1932,15652693,Greco,573,France,Female,26,4,129109.0234375,1,False,False,149814.6875,True
6773,15652700,Ritchie,539,France,Male,39,6,0.0,2,True,True,86767.4765625,False
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.8984375,2,False,True,193476.046875,False
3946,15652789,Hancock,657,Spain,Male,40,10,0.0,2,True,True,52990.69921875,False
2479,15652808,Monaldo,774,France,Female,41,5,126670.3671875,1,True,False,102426.0625,False
9408,15652835,Liang,419,Spain,Female,27,2,121580.421875,1,False,True,134720.515625,False
427,15652883,Chung,492,Germany,Male,39,10,124576.6484375,2,True,False,148584.609375,False
5860,15652914,Ibrahimov,721,Spain,Male,38,7,0.0,1,False,True,53534.80078125,False
9512,15652948,Yen,738,France,Male,33,4,92676.296875,1,True,False,105817.6328125,False
1036,15652955,Price,678,Spain,Male,30,0,0.0,1,True,False,35113.078125,False
9799,15652981,Robinson,600,Germany,Male,30,2,119755.0,1,True,True,21852.91015625,False
9865,15652999,Milne,742,Germany,Male,33,1,137937.953125,1,True,True,51387.1015625,False
9937,15653037,Parks,609,France,Male,77,1,0.0,1,False,True,18708.759765625,False
9588,15653050,Norriss,719,Germany,Female,76,10,95052.2890625,1,True,False,176244.875,False
6146,15653065,Nwabugwu,530,Spain,Female,22,7,0.0,2,True,False,104170.4765625,False
9316,15653110,Chan,694,France,Male,42,8,133767.1875,1,True,False,36405.2109375,False
7277,15653147,Boyle,594,France,Male,35,2,133853.265625,1,True,True,65361.66015625,False
3879,15653222,Otutodilichukwu,526,Germany,Female,32,6,131938.921875,2,True,True,1795.9300537109375,False
3532,15653251,Hickey,408,France,Female,84,8,87873.390625,1,False,False,188484.515625,True
790,15653253,Pagnotto,704,Spain,Male,48,8,167997.59375,1,True,True,173498.453125,False
7901,15653275,Lei,785,Spain,Female,54,1,0.0,2,True,False,45113.921875,True
3857,15653306,Ermakova,679,Germany,Female,32,0,88335.046875,1,False,False,159584.8125,False
3833,15653315,Kang,555,Spain,Female,35,1,0.0,2,True,False,101667.0,False
9045,15653347,Chiu,560,Spain,Male,47,1,0.0,1,False,False,128882.65625,True
6750,15653404,Aliyev,684,Spain,Female,24,9,79263.8984375,1,False,True,196574.484375,False
6709,15653448,Duncan,754,France,Male,34,7,0.0,2,True,True,65219.8515625,False
6305,15653455,Smith,648,France,Female,38,2,0.0,2,False,True,9551.490234375,False
5964,15653521,Onuora,850,Germany,Female,40,7,104449.796875,1,True,True,747.8800048828125,False
522,15653547,Madukwe,850,France,Male,56,7,131317.484375,1,True,True,119175.453125,False
9174,15653572,Thornton,673,Spain,Male,43,8,127132.9609375,1,False,True,6009.27001953125,True
1525,15653595,Ts'ai,796,France,Male,51,6,0.0,2,False,True,194733.28125,False
576,15653620,Gordon,546,France,Female,27,8,0.0,2,True,True,14858.099609375,False
2624,15653696,Goliwe,515,France,Female,28,9,0.0,2,False,False,94141.75,False
4049,15653715,Coates,602,France,Female,63,7,0.0,2,True,True,56323.2109375,False
3547,15653753,Chiemenam,542,Spain,Male,43,6,113567.9375,1,True,False,89543.25,False
876,15653762,Chidiebele,501,France,Female,39,9,117301.65625,1,False,False,182025.953125,False
8868,15653773,Shaw,457,France,Female,38,7,164496.984375,1,True,True,163327.265625,False
4014,15653776,Salier,720,Germany,Female,57,1,162082.3125,4,False,False,27145.73046875,True
720,15653780,Kambinachi,621,France,Female,43,5,0.0,1,True,True,47578.44921875,False
5513,15653784,Solomina,627,France,Male,37,2,125190.859375,1,False,True,84584.6875,False
529,15653849,Lu,572,Germany,Female,48,3,152827.984375,1,True,False,38411.7890625,True
